mois,dep,estim_rsa,rsa
2019-06-01,58,0,5670
2019-06-01,59,0,109920
2019-06-01,60,0,20030
2019-06-01,61,0,7110
2019-06-01,62,0,56070
2019-06-01,63,0,15730
2019-06-01,64,0,14710
2019-06-01,65,0,5520
2019-06-01,66,0,22610
2019-06-01,67,0,27010
2019-06-01,68,0,15370
2019-06-01,69,0,46560
2019-06-01,70,0,4200
2019-06-01,71,0,10220
2019-06-01,72,0,10980
2019-06-01,73,0,5470
2019-06-01,74,0,8250
2019-06-01,75,0,63110
2019-06-01,76,0,41600
2019-06-01,77,0,29470
2019-06-01,78,0,23790
2019-06-01,79,0,6710
2019-06-01,80,0,18600
2019-06-01,81,0,10740
2019-06-01,82,0,6580
2019-06-01,83,0,31790
2019-06-01,84,0,17540
2019-06-01,85,0,7360
2019-06-01,86,0,12330
2019-06-01,87,0,9910
2019-06-01,88,0,10710
2019-06-01,89,0,8950
2019-06-01,90,0,4060
2019-06-01,91,0,28180
2019-06-01,92,0,30710
2019-06-01,93,0,84860
2019-06-01,94,0,43910
2019-06-01,95,0,34740
2019-06-01,971,0,43740
2019-06-01,972,0,35800
2019-06-01,973,0,22570
2019-06-01,974,0,100670
2019-06-01,976,0,5440
2019-07-01,01,0,7530
2019-07-01,02,0,18170
2019-07-01,03,0,10010
2019-07-01,04,0,4310
2019-07-01,05,0,2960
2019-07-01,06,0,23130
2019-07-01,07,0,6480
2019-07-01,08,0,10550
2019-07-01,09,0,6250
2019-07-01,10,0,9710
2019-07-01,11,0,16220
2019-07-01,12,0,4280
2019-07-01,13,0,77950
2019-07-01,14,0,14440
2019-07-01,15,0,2250
2019-07-01,16,0,10560
2019-07-01,17,0,15680
2019-07-01,18,0,9390
2019-07-01,19,0,3210
2019-07-01,2A,0,2330
2019-07-01,2B,0,3810
2019-07-01,21,0,9940
2019-07-01,22,0,10880
2019-07-01,23,0,2650
2019-07-01,24,0,10500
2019-07-01,25,0,11910
2019-07-01,26,0,11700
2019-07-01,27,0,13340
2019-07-01,28,0,8580
2019-07-01,29,0,17440
2019-07-01,30,0,31280
2019-07-01,31,0,36750
2019-07-01,32,0,3900
2019-07-01,33,0,41000
2019-07-01,34,0,41150
2019-07-01,35,0,16950
2019-07-01,36,0,5310
2019-07-01,37,0,13600
2019-07-01,38,0,22760
2019-07-01,39,0,3660
2019-07-01,40,0,8120
2019-07-01,41,0,7050
2019-07-01,42,0,17040
2019-07-01,43,0,3160
2019-07-01,44,0,29310
2019-07-01,45,0,15700
2019-07-01,46,0,3900
2019-07-01,47,0,9710
2019-07-01,48,0,1240
2019-07-01,49,0,15540
2019-07-01,50,0,7460
2019-07-01,51,0,14370
2019-07-01,52,0,4290
2019-07-01,53,0,3690
2019-07-01,54,0,22020
2019-07-01,55,0,5030
2019-07-01,56,0,13760
2019-07-01,57,0,26860
2019-07-01,58,0,5690
2019-07-01,59,0,109990
2019-07-01,60,0,20000
2019-07-01,61,0,7110
2019-07-01,62,0,55840
2019-07-01,63,0,15820
2019-07-01,64,0,14680
2019-07-01,65,0,5470
2019-07-01,66,0,22470
2019-07-01,67,0,27070
2019-07-01,68,0,15330
2019-07-01,69,0,46570
2019-07-01,70,0,4170
2019-07-01,71,0,10190
2019-07-01,72,0,10950
2019-07-01,73,0,5520
2019-07-01,74,0,8220
2019-07-01,75,0,63120
2019-07-01,76,0,41620
2019-07-01,77,0,29540
2019-07-01,78,0,23850
2019-07-01,79,0,6700
2019-07-01,80,0,18510
2019-07-01,81,0,10720
2019-07-01,82,0,6520
2019-07-01,83,0,31500
2019-07-01,84,0,17440
2019-07-01,85,0,7300
2019-07-01,86,0,12300
2019-07-01,87,0,9930
2019-07-01,88,0,10690
2019-07-01,89,0,8960
2019-07-01,90,0,4050
2019-07-01,91,0,28260
2019-07-01,92,0,30810
2019-07-01,93,0,84990
2019-07-01,94,0,44010
2019-07-01,95,0,34730
2019-07-01,971,0,43770
2019-07-01,972,0,35840
2019-07-01,973,0,22540
2019-07-01,974,0,101100
2019-07-01,976,0,5500
2019-08-01,01,0,7520
2019-08-01,02,0,18080
2019-08-01,03,0,9940
2019-08-01,04,0,4290
2019-08-01,05,0,2960
2019-08-01,06,0,22670
2019-08-01,07,0,6450
2019-08-01,08,0,10510
2019-08-01,09,0,6260
2019-08-01,10,0,9680
2019-08-01,11,0,16100
2019-08-01,12,0,4270
2019-08-01,13,0,78120
2019-08-01,14,0,14310
2019-08-01,15,0,2230
2019-08-01,16,0,10510
2019-08-01,17,0,15580
2019-08-01,18,0,9320
2019-08-01,19,0,3200
2019-08-01,2A,0,2310
2019-08-01,2B,0,3790
2019-08-01,21,0,9890
2019-08-01,22,0,10820
2019-08-01,23,0,2640
2019-08-01,24,0,10490
2019-08-01,25,0,11870
2019-08-01,26,0,11590
2019-08-01,27,0,13290
2019-08-01,28,0,8550
2019-08-01,29,0,17350
2019-08-01,30,0,31050
2019-08-01,31,0,36720
2019-08-01,32,0,3940
2019-08-01,33,0,40740
2019-08-01,34,0,40730
2019-08-01,35,0,16930
2019-08-01,36,0,5260
2019-08-01,37,0,13570
2019-08-01,38,0,22680
2019-08-01,39,0,3630
2019-08-01,40,0,8050
2019-08-01,41,0,6990
2019-08-01,42,0,16980
2019-08-01,43,0,3130
2019-08-01,44,0,29360
2019-08-01,45,0,15720
2019-08-01,46,0,3910
2019-08-01,47,0,9730
2019-08-01,48,0,1230
2019-08-01,49,0,15430
2019-08-01,50,0,7430
2019-08-01,51,0,14320
2019-08-01,52,0,4260
2019-08-01,53,0,3740
2019-08-01,54,0,21860
2019-08-01,55,0,4990
2019-08-01,56,0,13660
2019-08-01,57,0,26810
2019-08-01,58,0,5660
2019-08-01,59,0,109680
2019-08-01,60,0,19930
2019-08-01,61,0,7050
2019-08-01,62,0,55530
2019-08-01,63,0,15770
2019-08-01,64,0,14590
2019-08-01,65,0,5410
2019-08-01,66,0,22290
2019-08-01,67,0,27050
2019-08-01,68,0,15250
2019-08-01,69,0,46440
2019-08-01,70,0,4110
2019-08-01,71,0,10150
2019-08-01,72,0,10880
2019-08-01,73,0,5540
2019-08-01,74,0,8160
2019-08-01,75,0,62980
2019-08-01,76,0,41480
2019-08-01,77,0,29600
2019-08-01,78,0,23840
2019-08-01,79,0,6670
2019-08-01,80,0,18450
2019-08-01,81,0,10650
2019-08-01,82,0,6470
2019-08-01,83,0,31230
2019-08-01,84,0,17310
2019-08-01,85,0,7190
2019-08-01,86,0,12290
2019-08-01,87,0,9910
2019-08-01,88,0,10650
2019-08-01,89,0,8830
2019-08-01,90,0,4060
2019-08-01,91,0,28250
2019-08-01,92,0,30690
2019-08-01,93,0,84980
2019-08-01,94,0,43970
2019-08-01,95,0,34670
2019-08-01,971,0,43800
2019-08-01,972,0,35800
2019-08-01,973,0,22450
2019-08-01,974,0,101100
2019-08-01,976,0,5530
2019-09-01,01,0,7580
2019-09-01,02,0,18090
2019-09-01,03,0,9970
2019-09-01,04,0,4250
2019-09-01,05,0,2960
2019-09-01,06,0,22540
2019-09-01,07,0,6410
2019-09-01,08,0,10460
2019-09-01,09,0,6290
2019-09-01,10,0,9620
2019-09-01,11,0,16090
2019-09-01,12,0,4320
2019-09-01,13,0,78160
2019-09-01,14,0,14250
2019-09-01,15,0,2250
2019-09-01,16,0,10520
2019-09-01,17,0,15710
2019-09-01,18,0,9280
2019-09-01,19,0,3200
2019-09-01,2A,0,2300
2019-09-01,2B,0,3770
2019-09-01,21,0,9910
2019-09-01,22,0,10860
2019-09-01,23,0,2640
2019-09-01,24,0,10520
2019-09-01,25,0,11950
2019-09-01,26,0,11620
2019-09-01,27,0,13270
2019-09-01,28,0,8530
2019-09-01,29,0,17440
2019-09-01,30,0,31170
2019-09-01,31,0,36950
2019-09-01,32,0,3940
2019-09-01,33,0,40770
2019-09-01,34,0,40780
2019-09-01,35,0,17150
2019-09-01,36,0,5280
2019-09-01,37,0,13580
2019-09-01,38,0,22790
2019-09-01,39,0,3620
2019-09-01,40,0,8060
2019-09-01,41,0,7030
2019-09-01,42,0,17030
2019-09-01,43,0,3110
2019-09-01,44,0,29480
2019-09-01,45,0,15750
2019-09-01,46,0,3920
2019-09-01,47,0,9690
2019-09-01,48,0,1210
2019-09-01,49,0,15460
2019-09-01,50,0,7420
2019-09-01,51,0,14310
2019-09-01,52,0,4260
2019-09-01,53,0,3780
2019-09-01,54,0,21870
2019-09-01,55,0,5010
2019-09-01,56,0,13720
2019-09-01,57,0,26890
2019-09-01,58,0,5670
2019-09-01,59,0,109750
2019-09-01,60,0,20030
2019-09-01,61,0,7040
2019-09-01,62,0,55560
2019-09-01,63,0,15830
2019-09-01,64,0,14670
2019-09-01,65,0,5420
2019-09-01,66,0,22370
2019-09-01,67,0,27160
2019-09-01,68,0,15120
2019-09-01,69,0,46800
2019-09-01,70,0,4110
2019-09-01,71,0,10120
2019-09-01,72,0,11250
2019-09-01,73,0,5530
2019-09-01,74,0,8170
2019-09-01,75,0,63210
2019-09-01,76,0,41460
2019-09-01,77,0,29700
2019-09-01,78,0,24080
2019-09-01,79,0,6640
2019-09-01,80,0,18340
2019-09-01,81,0,10620
2019-09-01,82,0,6480
2019-09-01,83,0,31260
2019-09-01,84,0,17310
2019-09-01,85,0,7150
2019-09-01,86,0,12390
2019-09-01,87,0,9950
2019-09-01,88,0,10640
2019-09-01,89,0,8880
2019-09-01,90,0,4050
2019-09-01,91,0,28330
2019-09-01,92,0,30850
2019-09-01,93,0,85350
2019-09-01,94,0,44310
2019-09-01,95,0,34640
2019-09-01,971,0,43900
2019-09-01,972,0,35860
2019-09-01,973,0,22570
2019-09-01,974,0,101220
2019-09-01,976,0,5580
2019-10-01,01,0,7540
2019-10-01,02,0,18070
2019-10-01,03,0,10050
2019-10-01,04,0,4300
2019-10-01,05,0,2960
2019-10-01,06,0,22810
2019-10-01,07,0,6460
2019-10-01,08,0,10520
2019-10-01,09,0,6330
2019-10-01,10,0,9640
2019-10-01,11,0,16120
2019-10-01,12,0,4290
2019-10-01,13,0,78410
2019-10-01,14,0,14260
2019-10-01,15,0,2260
2019-10-01,16,0,10590
2019-10-01,17,0,15830
2019-10-01,18,0,9320
2019-10-01,19,0,3190
2019-10-01,2A,0,2330
2019-10-01,2B,0,3780
2019-10-01,21,0,9960
2019-10-01,22,0,10920
2019-10-01,23,0,2620
2019-10-01,24,0,10570
2019-10-01,25,0,12020
2019-10-01,26,0,11690
2019-10-01,27,0,13310
2019-10-01,28,0,8570
2019-10-01,29,0,17610
2019-10-01,30,0,31280
2019-10-01,31,0,37250
2019-10-01,32,0,3990
2019-10-01,33,0,41150
2019-10-01,34,0,41190
2019-10-01,35,0,17360
2019-10-01,36,0,5290
2019-10-01,37,0,13570
2019-10-01,38,0,22930
2019-10-01,39,0,3610
2019-10-01,40,0,8050
2019-10-01,41,0,7060
2019-10-01,42,0,17120
2019-10-01,43,0,3120
2019-10-01,44,0,29840
2019-10-01,45,0,15900
2019-10-01,46,0,3950
2019-10-01,47,0,9760
2019-10-01,48,0,1220
2019-10-01,49,0,15560
2019-10-01,50,0,7470
2019-10-01,51,0,14350
2019-10-01,52,0,4250
2019-10-01,53,0,3850
2019-10-01,54,0,21890
2019-10-01,55,0,5000
2019-10-01,56,0,13750
2019-10-01,57,0,26820
2019-10-01,58,0,5670
2019-10-01,59,0,109640
2019-10-01,60,0,20170
2019-10-01,61,0,7010
2019-10-01,62,0,55550
2019-10-01,63,0,15880
2019-10-01,64,0,14720
2019-10-01,65,0,5500
2019-10-01,66,0,22680
2019-10-01,67,0,27250
2019-10-01,68,0,15090
2019-10-01,69,0,47210
2019-10-01,70,0,4110
2019-10-01,71,0,10200
2019-10-01,72,0,11500
2019-10-01,73,0,5540
2019-10-01,74,0,8250
2019-10-01,75,0,63780
2019-10-01,76,0,41780
2019-10-01,77,0,29840
2019-10-01,78,0,24380
2019-10-01,79,0,6580
2019-10-01,80,0,18440
2019-10-01,81,0,10650
2019-10-01,82,0,6490
2019-10-01,83,0,31560
2019-10-01,84,0,17410
2019-10-01,85,0,7160
2019-10-01,86,0,12420
2019-10-01,87,0,9950
2019-10-01,88,0,10620
2019-10-01,89,0,8900
2019-10-01,90,0,4080
2019-10-01,91,0,28650
2019-10-01,92,0,31150
2019-10-01,93,0,85880
2019-10-01,94,0,44620
2019-10-01,95,0,34890
2019-10-01,971,0,43930
2019-10-01,972,0,35900
2019-10-01,973,0,22670
2019-10-01,974,0,101060
2019-10-01,976,0,5560
2019-11-01,01,0,7680
2019-11-01,02,0,18150
2019-11-01,03,0,10110
2019-11-01,04,0,4370
2019-11-01,05,0,2980
2019-11-01,06,0,22830
2019-11-01,07,0,6540
2019-11-01,08,0,10520
2019-11-01,09,0,6370
2019-11-01,10,0,9660
2019-11-01,11,0,16180
2019-11-01,12,0,4340
2019-11-01,13,0,78780
2019-11-01,14,0,14300
2019-11-01,15,0,2280
2019-11-01,16,0,10640
2019-11-01,17,0,15990
2019-11-01,18,0,9420
2019-11-01,19,0,3220
2019-11-01,2A,0,2360
2019-11-01,2B,0,3840
2019-11-01,21,0,9970
2019-11-01,22,0,11050
2019-11-01,23,0,2620
2019-11-01,24,0,10660
2019-11-01,25,0,12060
2019-11-01,26,0,11800
2019-11-01,27,0,13410
2019-11-01,28,0,8560
2019-11-01,29,0,17690
2019-11-01,30,0,31480
2019-11-01,31,0,37530
2019-11-01,32,0,4000
2019-11-01,33,0,41400
2019-11-01,34,0,41550
2019-11-01,35,0,17550
2019-11-01,36,0,5290
2019-11-01,37,0,13700
2019-11-01,38,0,23010
2019-11-01,39,0,3630
2019-11-01,40,0,8150
2019-11-01,41,0,7130
2019-11-01,42,0,17160
2019-11-01,43,0,3140
2019-11-01,44,0,30000
2019-11-01,45,0,15920
2019-11-01,46,0,3970
2019-11-01,47,0,9720
2019-11-01,48,0,1240
2019-11-01,49,0,15750
2019-11-01,50,0,7540
2019-11-01,51,0,14410
2019-11-01,52,0,4330
2019-11-01,53,0,3900
2019-11-01,54,0,21990
2019-11-01,55,0,5000
2019-11-01,56,0,13830
2019-11-01,57,0,26860
2019-11-01,58,0,5690
2019-11-01,59,0,109550
2019-11-01,60,0,20330
2019-11-01,61,0,7060
2019-11-01,62,0,55760
2019-11-01,63,0,15980
2019-11-01,64,0,14790
2019-11-01,65,0,5540
2019-11-01,66,0,23010
2019-11-01,67,0,27450
2019-11-01,68,0,15190
2019-11-01,69,0,47660
2019-11-01,70,0,4160
2019-11-01,71,0,10290
2019-11-01,72,0,11750
2019-11-01,73,0,5560
2019-11-01,74,0,8340
2019-11-01,75,0,64040
2019-11-01,76,0,41990
2019-11-01,77,0,29980
2019-11-01,78,0,24620
2019-11-01,79,0,6680
2019-11-01,80,0,18500
2019-11-01,81,0,10680
2019-11-01,82,0,6540
2019-11-01,83,0,31950
2019-11-01,84,0,17600
2019-11-01,85,0,7260
2019-11-01,86,0,12500
2019-11-01,87,0,10010
2019-11-01,88,0,10690
2019-11-01,89,0,8970
2019-11-01,90,0,4120
2019-11-01,91,0,28760
2019-11-01,92,0,31310
2019-11-01,93,0,86060
2019-11-01,94,0,44870
2019-11-01,95,0,35050
2019-11-01,971,0,43850
2019-11-01,972,0,36030
2019-11-01,973,0,22740
2019-11-01,974,0,100910
2019-11-01,976,0,5500
2019-12-01,01,0,7690
2019-12-01,02,0,18130
2019-12-01,03,0,10140
2019-12-01,04,0,4360
2019-12-01,05,0,3020
2019-12-01,06,0,23060
2019-12-01,07,0,6600
2019-12-01,08,0,10580
2019-12-01,09,0,6370
2019-12-01,10,0,9640
2019-12-01,11,0,16220
2019-12-01,12,0,4360
2019-12-01,13,0,78510
2019-12-01,14,0,14380
2019-12-01,15,0,2280
2019-12-01,16,0,10670
2019-12-01,17,0,16090
2019-12-01,18,0,9440
2019-12-01,19,0,3250
2019-12-01,2A,0,2380
2019-12-01,2B,0,3860
2019-12-01,21,0,9960
2019-12-01,22,0,11080
2019-12-01,23,0,2620
2019-12-01,24,0,10690
2019-12-01,25,0,12090
2019-12-01,26,0,11870
2019-12-01,27,0,13410
2019-12-01,28,0,8610
2019-12-01,29,0,17740
2019-12-01,30,0,31390
2019-12-01,31,0,37300
2019-12-01,32,0,3960
2019-12-01,33,0,41400
2019-12-01,34,0,41620
2019-12-01,35,0,17610
2019-12-01,36,0,5290
2019-12-01,37,0,13740
2019-12-01,38,0,23040
2019-12-01,39,0,3630
2019-12-01,40,0,8240
2019-12-01,41,0,7120
2019-12-01,42,0,17140
2019-12-01,43,0,3140
2019-12-01,44,0,30000
2019-12-01,45,0,15910
2019-12-01,46,0,4050
2019-12-01,47,0,9720
2019-12-01,48,0,1280
2019-12-01,49,0,15740
2019-12-01,50,0,7580
2019-12-01,51,0,14460
2019-12-01,52,0,4350
2019-12-01,53,0,3890
2019-12-01,54,0,22020
2019-12-01,55,0,4980
2019-12-01,56,0,13850
2019-12-01,57,0,26910
2019-12-01,58,0,5700
2019-12-01,59,0,109340
2019-12-01,60,0,20350
2019-12-01,61,0,7030
2019-12-01,62,0,55670
2019-12-01,63,0,15960
2019-12-01,64,0,14840
2019-12-01,65,0,5560
2019-12-01,66,0,23170
2019-12-01,67,0,27480
2019-12-01,68,0,15270
2019-12-01,69,0,47590
2019-12-01,70,0,4210
2019-12-01,71,0,10380
2019-12-01,72,0,11860
2019-12-01,73,0,5540
2019-12-01,74,0,8370
2019-12-01,75,0,63590
2019-12-01,76,0,41900
2019-12-01,77,0,29840
2019-12-01,78,0,24560
2019-12-01,79,0,6700
2019-12-01,80,0,18500
2019-12-01,81,0,10630
2019-12-01,82,0,6510
2019-12-01,83,0,31970
2019-12-01,84,0,17620
2019-12-01,85,0,7350
2019-12-01,86,0,12460
2019-12-01,87,0,10040
2019-12-01,88,0,10680
2019-12-01,89,0,9040
2019-12-01,90,0,4120
2019-12-01,91,0,28740
2019-12-01,92,0,31210
2019-12-01,93,0,85830
2019-12-01,94,0,44720
2019-12-01,95,0,35050
2019-12-01,971,0,43640
2019-12-01,972,0,35950
2019-12-01,973,0,22680
2019-12-01,974,0,100690
2019-12-01,976,0,5410
2020-01-01,01,0,7750
2020-01-01,02,0,18210
2020-01-01,03,0,10130
2020-01-01,04,0,4390
2020-01-01,05,0,3040
2020-01-01,06,0,23360
2020-01-01,07,0,6700
2020-01-01,08,0,10620
2020-01-01,09,0,6430
2020-01-01,10,0,9700
2020-01-01,11,0,16300
2020-01-01,12,0,4400
2020-01-01,13,0,78830
2020-01-01,14,0,14580
2020-01-01,15,0,2290
2020-01-01,16,0,10670
2020-01-01,17,0,16190
2020-01-01,18,0,9460
2020-01-01,19,0,3280
2020-01-01,2A,0,2430
2020-01-01,2B,0,3970
2020-01-01,21,0,9990
2020-01-01,22,0,11140
2020-01-01,23,0,2660
2020-01-01,24,0,10740
2020-01-01,25,0,12130
2020-01-01,26,0,11930
2020-01-01,27,0,13550
2020-01-01,28,0,8640
2020-01-01,29,0,17810
2020-01-01,30,0,31510
2020-01-01,31,0,37140
2020-01-01,32,0,3930
2020-01-01,33,0,41250
2020-01-01,34,0,41910
2020-01-01,35,0,17690
2020-01-01,36,0,5360
2020-01-01,37,0,13800
2020-01-01,38,0,23080
2020-01-01,39,0,3660
2020-01-01,40,0,8380
2020-01-01,41,0,7160
2020-01-01,42,0,17190
2020-01-01,43,0,3140
2020-01-01,44,0,30060
2020-01-01,45,0,15960
2020-01-01,46,0,4100
2020-01-01,47,0,9800
2020-01-01,48,0,1310
2020-01-01,49,0,15810
2020-01-01,50,0,7640
2020-01-01,51,0,14560
2020-01-01,52,0,4340
2020-01-01,53,0,3910
2020-01-01,54,0,21930
2020-01-01,55,0,5010
2020-01-01,56,0,13940
2020-01-01,57,0,27040
2020-01-01,58,0,5720
2020-01-01,59,0,109280
2020-01-01,60,0,20520
2020-01-01,61,0,7080
2020-01-01,62,0,55960
2020-01-01,63,0,15940
2020-01-01,64,0,14950
2020-01-01,65,0,5540
2020-01-01,66,0,23230
2020-01-01,67,0,27570
2020-01-01,68,0,15360
2020-01-01,69,0,47600
2020-01-01,70,0,4190
2020-01-01,71,0,10470
2020-01-01,72,0,11990
2020-01-01,73,0,5630
2020-01-01,74,0,8370
2020-01-01,75,0,63360
2020-01-01,76,0,41760
2020-01-01,77,0,29790
2020-01-01,78,0,24540
2020-01-01,79,0,6750
2020-01-01,80,0,18550
2020-01-01,81,0,10720
2020-01-01,82,0,6520
2020-01-01,83,0,32030
2020-01-01,84,0,17750
2020-01-01,85,0,7410
2020-01-01,86,0,12500
2020-01-01,87,0,10020
2020-01-01,88,0,10700
2020-01-01,89,0,9060
2020-01-01,90,0,4140
2020-01-01,91,0,28810
2020-01-01,92,0,31090
2020-01-01,93,0,85850
2020-01-01,94,0,44860
2020-01-01,95,0,35220
2020-01-01,971,0,43530
2020-01-01,972,0,35870
2020-01-01,973,0,22660
2020-01-01,974,0,100860
2020-01-01,976,0,5220
2020-02-01,01,0,7810
2020-02-01,02,0,18290
2020-02-01,03,0,10160
2020-02-01,04,0,4370
2020-02-01,05,0,2980
2020-02-01,06,0,23660
2020-02-01,07,0,6750
2020-02-01,08,0,10640
2020-02-01,09,0,6450
2020-02-01,10,0,9770
2020-02-01,11,0,16370
2020-02-01,12,0,4430
2020-02-01,13,0,78970
2020-02-01,14,0,14720
2020-02-01,15,0,2300
2020-02-01,16,0,10660
2020-02-01,17,0,16290
2020-02-01,18,0,9470
2020-02-01,19,0,3330
2020-02-01,2A,0,2460
2020-02-01,2B,0,4000
2020-02-01,21,0,10050
2020-02-01,22,0,11150
2020-02-01,23,0,2680
2020-02-01,24,0,10770
2020-02-01,25,0,12190
2020-02-01,26,0,12020
2020-02-01,27,0,13540
2020-02-01,28,0,8670
2020-02-01,29,0,17840
2020-02-01,30,0,31530
2020-02-01,31,0,37120
2020-02-01,32,0,3970
2020-02-01,33,0,41310
2020-02-01,34,0,42310
2020-02-01,35,0,17750
2020-02-01,36,0,5380
2020-02-01,37,0,13930
2020-02-01,38,0,23160
2020-02-01,39,0,3680
2020-02-01,40,0,8480
2020-02-01,41,0,7260
2020-02-01,42,0,17240
2020-02-01,43,0,3180
2020-02-01,44,0,30210
2020-02-01,45,0,16050
2020-02-01,46,0,4170
2020-02-01,47,0,9900
2020-02-01,48,0,1330
2020-02-01,49,0,15910
2020-02-01,50,0,7670
2020-02-01,51,0,14710
2020-02-01,52,0,4330
2020-02-01,53,0,3930
2020-02-01,54,0,21910
2020-02-01,55,0,5000
2020-02-01,56,0,14010
2020-02-01,57,0,27120
2020-02-01,58,0,5760
2020-02-01,59,0,108900
2020-02-01,60,0,20550
2020-02-01,61,0,7090
2020-02-01,62,0,55940
2020-02-01,63,0,15970
2020-02-01,64,0,15020
2020-02-01,65,0,5590
2020-02-01,66,0,23350
2020-02-01,67,0,27670
2020-02-01,68,0,15490
2020-02-01,69,0,47610
2020-02-01,70,0,4230
2020-02-01,71,0,10550
2020-02-01,72,0,12160
2020-02-01,73,0,5630
2020-02-01,74,0,8450
2020-02-01,75,0,63580
2020-02-01,76,0,41730
2020-02-01,77,0,29810
2020-02-01,78,0,24570
2020-02-01,79,0,6780
2020-02-01,80,0,18610
2020-02-01,81,0,10830
2020-02-01,82,0,6620
2020-02-01,83,0,32230
2020-02-01,84,0,17870
2020-02-01,85,0,7500
2020-02-01,86,0,12460
2020-02-01,87,0,10030
2020-02-01,88,0,10650
2020-02-01,89,0,9110
2020-02-01,90,0,4170
2020-02-01,91,0,28850
2020-02-01,92,0,31190
2020-02-01,93,0,86110
2020-02-01,94,0,45130
2020-02-01,95,0,35220
2020-02-01,971,0,43410
2020-02-01,972,0,35660
2020-02-01,973,0,22520
2020-02-01,974,0,100960
2020-02-01,976,0,5140
2020-03-01,01,0,7990
2020-03-01,02,0,18460
2020-03-01,03,0,10310
2020-03-01,04,0,4450
2020-03-01,05,0,3010
2020-03-01,06,0,24750
2020-03-01,07,0,6910
2020-03-01,08,0,10650
2020-03-01,09,0,6500
2020-03-01,10,0,9970
2020-03-01,11,0,16460
2020-03-01,12,0,4510
2020-03-01,13,0,80280
2020-03-01,14,0,14910
2020-03-01,15,0,2350
2020-03-01,16,0,10790
2020-03-01,17,0,16480
2020-03-01,18,0,9510
2020-03-01,19,0,3420
2020-03-01,2A,0,2520
2020-03-01,2B,0,4070
2020-03-01,21,0,10170
2020-03-01,22,0,11330
2020-03-01,23,0,2700
2020-03-01,24,0,10880
2020-03-01,25,0,12410
2020-03-01,26,0,12110
2020-03-01,27,0,13670
2020-03-01,28,0,8780
2020-03-01,29,0,18050
2020-03-01,30,0,31770
2020-03-01,31,0,37600
2020-03-01,32,0,4010
2020-03-01,33,0,41950
2020-03-01,34,0,43010
2020-03-01,35,0,18040
2020-03-01,36,0,5470
2020-03-01,37,0,14160
2020-03-01,38,0,23420
2020-03-01,39,0,3740
2020-03-01,40,0,8620
2020-03-01,41,0,7360
2020-03-01,42,0,17390
2020-03-01,43,0,3260
2020-03-01,44,0,30650
2020-03-01,45,0,16320
2020-03-01,46,0,4220
2020-03-01,47,0,10080
2020-03-01,48,0,1340
2020-03-01,49,0,16030
2020-03-01,50,0,7730
2020-03-01,51,0,14900
2020-03-01,52,0,4420
2020-03-01,53,0,4000
2020-03-01,54,0,22110
2020-03-01,55,0,5050
2020-03-01,56,0,14200
2020-03-01,57,0,27440
2020-03-01,58,0,5860
2020-03-01,59,0,109630
2020-03-01,60,0,20860
2020-03-01,61,0,7190
2020-03-01,62,0,56240
2020-03-01,63,0,16110
2020-03-01,64,0,15260
2020-03-01,65,0,5670
2020-03-01,66,0,23550
2020-03-01,67,0,28100
2020-03-01,68,0,16080
2020-03-01,69,0,48530
2020-03-01,70,0,4290
2020-03-01,71,0,10620
2020-03-01,72,0,12340
2020-03-01,73,0,5760
2020-03-01,74,0,8670
2020-03-01,75,0,64790
2020-03-01,76,0,42010
2020-03-01,77,0,30250
2020-03-01,78,0,25330
2020-03-01,79,0,6900
2020-03-01,80,0,18770
2020-03-01,81,0,10910
2020-03-01,82,0,6700
2020-03-01,83,0,32770
2020-03-01,84,0,18060
2020-03-01,85,0,7570
2020-03-01,86,0,12620
2020-03-01,87,0,10150
2020-03-01,88,0,10770
2020-03-01,89,0,9220
2020-03-01,90,0,4260
2020-03-01,91,0,29310
2020-03-01,92,0,31500
2020-03-01,93,0,86960
2020-03-01,94,0,45800
2020-03-01,95,0,35790
2020-03-01,971,0,43630
2020-03-01,972,0,35830
2020-03-01,973,0,22450
2020-03-01,974,0,101200
2020-03-01,976,0,5130
2020-04-01,01,0,8220
2020-04-01,02,0,18540
2020-04-01,03,0,10370
2020-04-01,04,0,4520
2020-04-01,05,0,3090
2020-04-01,06,0,25910
2020-04-01,07,0,6970
2020-04-01,08,0,10660
2020-04-01,09,0,6600
2020-04-01,10,0,9960
2020-04-01,11,0,16590
2020-04-01,12,0,4570
2020-04-01,13,0,81320
2020-04-01,14,0,15070
2020-04-01,15,0,2360
2020-04-01,16,0,10880
2020-04-01,17,0,16750
2020-04-01,18,0,9560
2020-04-01,19,0,3500
2020-04-01,2A,0,2580
2020-04-01,2B,0,4140
2020-04-01,21,0,10260
2020-04-01,22,0,11540
2020-04-01,23,0,2770
2020-04-01,24,0,10970
2020-04-01,25,0,12660
2020-04-01,26,0,12280
2020-04-01,27,0,13740
2020-04-01,28,0,8920
2020-04-01,29,0,18170
2020-04-01,30,0,32010
2020-04-01,31,0,38150
2020-04-01,32,0,4100
2020-04-01,33,0,42560
2020-04-01,34,0,43620
2020-04-01,35,0,18420
2020-04-01,36,0,5540
2020-04-01,37,0,14370
2020-04-01,38,0,23730
2020-04-01,39,0,3800
2020-04-01,40,0,8770
2020-04-01,41,0,7440
2020-04-01,42,0,17520
2020-04-01,43,0,3290
2020-04-01,44,0,31040
